,account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
4427,8114,Kromeriz,1995-10-14,monthly,1,0,T,99300.0,1655.0,60.0,current,F,21500,15,,60869,600
4428,8268,Kromeriz,1996-09-19,monthly,1,0,T,8616.0,359.0,24.0,current,F,37600,15,,76315,400
4429,9353,Kromeriz,1995-11-03,monthly,2,0,T,188616.0,7859.0,24.0,current,F,64800,15,,136150,900
4430,9353,Kromeriz,1995-11-03,monthly,2,0,T,188616.0,7859.0,24.0,current,F,64800,15,,136150,900
4431,9433,Kromeriz,1997-08-14,monthly,1,0,T,44640.0,1860.0,24.0,current,F,40000,15,,65444,600
4432,9513,Kromeriz,1996-05-12,monthly,2,0,T,18324.0,1527.0,12.0,expired,F,23600,15,,54764,700
4433,9513,Kromeriz,1996-05-12,monthly,2,0,T,18324.0,1527.0,12.0,expired,F,23600,15,,54764,700
4434,3084,Kromeriz,1996-01-28,weekly,1,0,T,253512.0,7042.0,36.0,current,F,30200,1,,111044,-4976
4435,11054,Kromeriz,1996-02-01,weekly,1,0,T,148920.0,2482.0,60.0,current,F,22780,30,,66825,400
4436,172,Rakovnik,1993-08-30,monthly,2,1,F,,,,,,46720,15,1.0,78889,700
4437,172,Rakovnik,1993-08-30,monthly,2,1,F,,,,,,46720,15,1.0,78889,700
4438,419,Rakovnik,1993-10-25,monthly,1,0,F,,,,,,16100,15,,36791,800
4439,501,Rakovnik,1995-10-21,monthly,1,0,T,262980.0,4383.0,60.0,current,F,57800,15,,151036,900
4440,648,Rakovnik,1993-11-09,monthly,1,1,F,,,,,,54100,15,37.0,129112,1100
4441,806,Rakovnik,1996-10-29,monthly,2,0,F,,,,,,8580,15,,26475,300
4442,806,Rakovnik,1996-10-29,monthly,2,0,F,,,,,,8580,15,,26475,300
4443,859,Rakovnik,1997-08-26,monthly,2,0,F,,,,,,14560,15,,49886,200
4444,859,Rakovnik,1997-08-26,monthly,2,0,F,,,,,,14560,15,,49886,200
4445,923,Rakovnik,1996-02-07,monthly,1,0,F,,,,,,10050,15,,30033,5678
4446,1008,Rakovnik,1996-10-05,monthly,1,0,F,,,,,,8700,15,,37132,700
4447,1057,Rakovnik,1993-08-23,monthly,1,0,F,,,,,,8100,15,,31485,1000
4448,1122,Rakovnik,1995-08-12,monthly,1,0,F,,,,,,27700,15,,50091,500
4449,1123,Rakovnik,1993-11-01,monthly,2,0,F,,,,,,15500,15,,58965,400
4450,1123,Rakovnik,1993-11-01,monthly,2,0,F,,,,,,15500,15,,58965,400
4451,1315,Rakovnik,1995-04-17,monthly,1,0,F,,,,,,9920,15,,53474,900
4452,1640,Rakovnik,1995-09-01,monthly,1,0,F,,,,,,25400,15,,78495,700
4453,1961,Rakovnik,1995-08-30,monthly,2,0,F,,,,,,8700,15,,34180,800
4454,1961,Rakovnik,1995-08-30,monthly,2,0,F,,,,,,8700,15,,34180,800
4455,2020,Rakovnik,1993-09-04,monthly,1,0,F,,,,,,37400,15,,52415,1100
4456,2060,Rakovnik,1996-12-05,monthly,1,0,F,,,,,,35360,15,,61225,200
4457,2262,Rakovnik,1997-02-08,monthly,1,1,T,230220.0,6395.0,36.0,current,F,58400,15,3.0,141146,200
4458,2344,Rakovnik,1996-07-02,monthly,2,0,F,,,,,,4700,15,,31337,1100
4459,2344,Rakovnik,1996-07-02,monthly,2,0,F,,,,,,4700,15,,31337,1100
4460,2670,Rakovnik,1993-01-27,monthly,1,1,F,,,,,,52100,15,11.0,84562,1100
4461,2750,Rakovnik,1995-04-13,monthly,1,0,F,,,,,,16200,15,,52353,500
4462,2904,Rakovnik,1996-03-20,monthly,1,0,F,,,,,,33000,6,,69540,-2364
4463,2976,Rakovnik,1996-08-19,monthly,1,0,F,,,,,,18880,15,,64055,800
4464,3130,Rakovnik,1996-03-20,monthly,1,0,F,,,,,,5700,15,,94779,500
4465,3305,Rakovnik,1995-12-09,monthly,1,0,F,,,,,,11850,15,,32229,600
4466,3323,Rakovnik,1993-09-08,monthly,2,0,F,,,,,,26080,15,,80408,1000
4467,3323,Rakovnik,1993-09-08,monthly,2,0,F,,,,,,26080,15,,80408,1000
4468,3389,Rakovnik,1996-01-30,monthly,1,0,F,,,,,,63400,15,,148745,1100
4469,3453,Rakovnik,1995-06-08,monthly,1,0,F,,,,,,23100,15,,72580,700
4470,3897,Rakovnik,1997-04-16,monthly,1,1,F,,,,,,24000,15,15.0,87150,1000
4471,3908,Rakovnik,1997-01-16,monthly,2,0,F,,,,,,6700,15,,29850,700
4472,3908,Rakovnik,1997-01-16,monthly,2,0,F,,,,,,6700,15,,29850,700
4473,5483,Rakovnik,1993-03-28,monthly,1,0,F,,,,,,51300,0,,85346,-1383
4474,7721,Rakovnik,1997-07-03,monthly,1,1,T,45456.0,3788.0,12.0,current,F,29400,15,,80996,1000
4475,8261,Rakovnik,1993-05-12,monthly,2,0,T,87840.0,3660.0,24.0,expired,F,29400,15,,68181,500
4476,8261,Rakovnik,1993-05-12,monthly,2,0,T,87840.0,3660.0,24.0,expired,F,29400,15,,68181,500
4477,539,Rakovnik,1993-02-16,after every transaction,1,1,F,,,,,,62300,2,8.0,165299,-1412
4478,1252,Rakovnik,1995-07-26,weekly,1,0,T,148140.0,4115.0,36.0,current,F,25800,30,,86290,1000
4479,5066,Rakovnik,1995-08-27,weekly,1,0,T,61656.0,2569.0,24.0,expired,T,59700,4,,122985,-2177
4480,5196,Rakovnik,1997-06-29,weekly,1,1,T,79824.0,6652.0,12.0,expired,F,55100,30,,130168,300
4481,5574,Rakovnik,1994-07-14,weekly,1,0,T,44628.0,3719.0,12.0,expired,F,59000,30,,133875,900
4482,173,Zdar nad Sazavou,1993-11-26,monthly,2,0,T,104808.0,8734.0,12.0,expired,F,18560,15,,87882,500
4483,173,Zdar nad Sazavou,1993-11-26,monthly,2,0,T,104808.0,8734.0,12.0,expired,F,18560,15,,87882,500
4484,295,Zdar nad Sazavou,1997-11-23,monthly,1,0,F,,,,,,27680,15,,64950,200
4485,588,Zdar nad Sazavou,1993-03-14,monthly,1,0,F,,,,,,8600,15,,40269,1000
4486,739,Zdar nad Sazavou,1996-03-18,monthly,1,1,F,,,,,,26700,15,9.0,82020,1100
4487,776,Zdar nad Sazavou,1996-05-18,monthly,1,1,F,,,,,,26400,15,3.0,91876,700
4488,981,Zdar nad Sazavou,1995-03-25,monthly,1,1,F,,,,,,26400,15,19.0,109893,600
4489,1103,Zdar nad Sazavou,1995-07-09,monthly,1,0,F,,,,,,27700,15,,76017,16416
4490,1109,Zdar nad Sazavou,1994-10-27,monthly,1,0,F,,,,,,26200,15,,78151,600
4491,1161,Zdar nad Sazavou,1993-05-08,monthly,1,0,F,,,,,,5700,15,,49283,600
4492,1222,Zdar nad Sazavou,1993-01-20,monthly,1,0,F,,,,,,14300,15,,47392,700
4493,1257,Zdar nad Sazavou,1995-10-11,monthly,1,1,F,,,,,,26300,15,5.0,67376,500
4494,1455,Zdar nad Sazavou,1996-01-03,monthly,1,0,F,,,,,,30560,5,,45844,-1179
4495,1487,Zdar nad Sazavou,1993-09-10,monthly,2,0,F,,,,,,2900,15,,29262,1100
4496,1487,Zdar nad Sazavou,1993-09-10,monthly,2,0,F,,,,,,2900,15,,29262,1100
4497,1557,Zdar nad Sazavou,1996-12-13,monthly,1,0,F,,,,,,9000,15,,50578,700
4498,1561,Zdar nad Sazavou,1995-04-01,monthly,2,0,F,,,,,,8550,15,,56597,600
4499,1561,Zdar nad Sazavou,1995-04-01,monthly,2,0,F,,,,,,8550,15,,56597,600
4500,1571,Zdar nad Sazavou,1996-07-29,monthly,1,0,F,,,,,,38900,15,,63965,200
4501,1612,Zdar nad Sazavou,1996-02-12,monthly,1,0,F,,,,,,28400,15,,69745,400
4502,1815,Zdar nad Sazavou,1993-04-17,monthly,1,0,F,,,,,,25400,15,,60602,500
4503,1924,Zdar nad Sazavou,1996-05-16,monthly,1,1,F,,,,,,12050,15,1.0,69907,300
4504,2274,Zdar nad Sazavou,1996-01-21,monthly,1,0,F,,,,,,23100,15,,81300,300
4505,2629,Zdar nad Sazavou,1996-09-10,monthly,2,1,F,,,,,,23500,15,11.0,62945,1000
4506,2629,Zdar nad Sazavou,1996-09-10,monthly,2,1,F,,,,,,23500,15,11.0,62945,1000
4507,2653,Zdar nad Sazavou,1997-01-08,monthly,1,1,F,,,,,,18700,15,13.0,75992,200
4508,2690,Zdar nad Sazavou,1997-03-19,monthly,1,0,F,,,,,,8400,15,,44937,600
4509,2716,Zdar nad Sazavou,1996-01-08,monthly,2,1,F,,,,,,24960,15,17.0,64560,300
4510,2716,Zdar nad Sazavou,1996-01-08,monthly,2,1,F,,,,,,24960,15,17.0,64560,300
4511,2810,Zdar nad Sazavou,1995-03-16,monthly,1,0,F,,,,,,12500,15,,48178,1000
4512,2829,Zdar nad Sazavou,1997-08-18,monthly,1,0,F,,,,,,14200,15,,47095,500
4513,2980,Zdar nad Sazavou,1993-12-09,monthly,2,0,F,,,,,,5100,15,,28624,1000
4514,2980,Zdar nad Sazavou,1993-12-09,monthly,2,0,F,,,,,,5100,15,,28624,1000
4515,2999,Zdar nad Sazavou,1996-10-08,monthly,2,0,F,,,,,,11680,15,,37921,1000
4516,2999,Zdar nad Sazavou,1996-10-08,monthly,2,0,F,,,,,,11680,15,,37921,1000
4517,3069,Zdar nad Sazavou,1993-03-20,monthly,1,0,F,,,,,,25900,15,,115033,400
4518,3083,Zdar nad Sazavou,1997-03-18,monthly,2,0,F,,,,,,28900,15,,78816,200
4519,3083,Zdar nad Sazavou,1997-03-18,monthly,2,0,F,,,,,,28900,15,,78816,200
4520,3085,Zdar nad Sazavou,1997-07-03,monthly,1,0,F,,,,,,20800,15,,49328,600
4521,3097,Zdar nad Sazavou,1997-08-14,monthly,1,0,F,,,,,,8250,15,,27220,900
4522,3127,Zdar nad Sazavou,1993-08-08,monthly,1,1,F,,,,,,58200,15,17.0,137533,1100
4523,3133,Zdar nad Sazavou,1993-06-14,monthly,1,0,F,,,,,,27100,15,,61083,1000
4524,3199,Zdar nad Sazavou,1996-06-06,monthly,1,0,F,,,,,,22453,15,,84871,1100
4525,3309,Zdar nad Sazavou,1993-11-20,monthly,1,0,F,,,,,,30700,15,,56835,1100
4526,3524,Zdar nad Sazavou,1997-06-28,monthly,1,0,F,,,,,,5100,15,,26146,200
4527,3554,Zdar nad Sazavou,1993-02-16,monthly,1,0,F,,,,,,32300,15,,74583,1100
4528,3581,Zdar nad Sazavou,1997-03-26,monthly,1,0,F,,,,,,13300,15,,43388,600
4529,3727,Zdar nad Sazavou,1996-01-19,monthly,1,1,F,,,,,,20480,15,3.0,82056,600
4530,4086,Zdar nad Sazavou,1996-07-17,monthly,1,1,F,,,,,,63900,15,6.0,125103,700
4531,4259,Zdar nad Sazavou,1994-04-08,monthly,1,0,T,79632.0,3318.0,24.0,expired,F,64300,15,,124466,900
4532,4418,Zdar nad Sazavou,1994-02-09,monthly,2,0,F,,,,,,15900,15,,56353,200
4533,4418,Zdar nad Sazavou,1994-02-09,monthly,2,0,F,,,,,,15900,15,,56353,200
4534,4729,Zdar nad Sazavou,1997-05-23,monthly,1,0,F,,,,,,14080,4,,36383,-1153
4535,4774,Zdar nad Sazavou,1994-01-14,monthly,2,0,T,465072.0,9689.0,48.0,current,F,42880,15,,99235,300
4536,4774,Zdar nad Sazavou,1994-01-14,monthly,2,0,T,465072.0,9689.0,48.0,current,F,42880,15,,99235,300
4537,5065,Zdar nad Sazavou,1993-01-24,monthly,1,0,F,,,,,,59800,0,,141961,-5
4538,5422,Zdar nad Sazavou,1994-10-22,monthly,2,0,T,368880.0,6148.0,60.0,current,F,64500,15,,154699,1100
4539,5422,Zdar nad Sazavou,1994-10-22,monthly,2,0,T,368880.0,6148.0,60.0,current,F,64500,15,,154699,1100
4540,5692,Zdar nad Sazavou,1996-02-25,monthly,1,0,F,,,,,,22477,6,,90197,-2346
4541,8688,Zdar nad Sazavou,1996-11-22,monthly,1,0,T,67980.0,5665.0,12.0,expired,F,29760,15,,78077,400
4542,10439,Zdar nad Sazavou,1993-11-21,monthly,1,1,T,151560.0,6315.0,24.0,expired,F,37200,15,,120008,300
4543,1286,Zdar nad Sazavou,1993-11-23,after every transaction,1,0,F,,,,,,63900,100,,150359,500
4544,2988,Zdar nad Sazavou,1996-10-14,after every transaction,2,0,T,88608.0,7384.0,12.0,current,F,55000,100,,148386,900
4545,2988,Zdar nad Sazavou,1996-10-14,after every transaction,2,0,T,88608.0,7384.0,12.0,current,F,55000,100,,148386,900
4546,1416,Zdar nad Sazavou,1993-07-12,weekly,1,0,F,,,,,,69400,2,,139709,-6746
4547,193,Jesenik,1996-12-22,monthly,2,0,F,,,,,,11500,15,,39963,300
4548,193,Jesenik,1996-12-22,monthly,2,0,F,,,,,,11500,15,,39963,300
4549,242,Jesenik,1996-08-29,monthly,1,0,F,,,,,,47520,15,,72333,500
4550,282,Jesenik,1997-05-12,monthly,2,0,F,,,,,,23400,15,,69350,200
4551,282,Jesenik,1997-05-12,monthly,2,0,F,,,,,,23400,15,,69350,200
4552,398,Jesenik,1997-10-24,monthly,2,0,F,,,,,,9100,15,,27530,300
4553,398,Jesenik,1997-10-24,monthly,2,0,F,,,,,,9100,15,,27530,300
4554,439,Jesenik,1996-04-15,monthly,1,0,F,,,,,,23800,15,,69888,300
4555,476,Jesenik,1997-04-11,monthly,1,0,F,,,,,,4400,100,,24000,1000
4556,496,Jesenik,1993-02-26,monthly,1,0,F,,,,,,15840,15,,43822,800
4557,692,Jesenik,1996-10-02,monthly,1,0,F,,,,,,32640,15,,61722,800
4558,701,Jesenik,1993-06-08,monthly,1,0,F,,,,,,36900,15,,92897,1100
4559,808,Jesenik,1995-06-13,monthly,1,0,T,215616.0,4492.0,48.0,current,F,18700,6,,50125,-4385
4560,927,Jesenik,1997-04-12,monthly,1,0,F,,,,,,13400,15,,42111,400
4561,1090,Jesenik,1996-10-19,monthly,1,0,F,,,,,,5800,15,,59616,1000
4562,1181,Jesenik,1997-08-20,monthly,2,0,F,,,,,,13920,15,,36785,200
4563,1181,Jesenik,1997-08-20,monthly,2,0,F,,,,,,13920,15,,36785,200
4564,1217,Jesenik,1993-10-25,monthly,1,0,F,,,,,,4050,15,,29203,200
4565,1227,Jesenik,1996-01-13,monthly,1,1,F,,,,,,27520,15,9.0,63712,900
4566,1390,Jesenik,1996-12-30,monthly,1,0,F,,,,,,22720,15,,47088,400
4567,1505,Jesenik,1993-04-23,monthly,1,0,F,,,,,,28600,3,,44075,-14146
4568,1508,Jesenik,1996-01-22,monthly,1,0,F,,,,,,66300,15,,116544,500
4569,1544,Jesenik,1993-07-14,monthly,2,0,F,,,,,,26240,15,,72852,1100
4570,1544,Jesenik,1993-07-14,monthly,2,0,F,,,,,,26240,15,,72852,1100
4571,1580,Jesenik,1996-01-08,monthly,1,1,T,194256.0,8094.0,24.0,current,F,63100,15,3.0,134157,400
4572,1611,Jesenik,1996-02-11,monthly,1,1,F,,,,,,28400,15,18.0,74738,500
4573,1677,Jesenik,1997-01-08,monthly,1,0,F,,,,,,17760,15,,42268,1100
4574,1771,Jesenik,1993-03-28,monthly,1,0,F,,,,,,14500,15,,42853,500
4575,2021,Jesenik,1997-02-05,monthly,1,0,F,,,,,,5300,700,,21700,900
4576,2124,Jesenik,1993-02-20,monthly,2,1,F,,,,,,37600,15,33.0,108250,500
4577,2124,Jesenik,1993-02-20,monthly,2,1,F,,,,,,37600,15,33.0,108250,500
4578,2288,Jesenik,1996-01-01,monthly,1,0,F,,,,,,24200,15,,104814,900
4579,2411,Jesenik,1993-06-27,monthly,1,0,F,,,,,,46400,15,,90525,700
4580,2592,Jesenik,1993-09-01,monthly,1,1,F,,,,,,40000,15,,95344,600
4581,2691,Jesenik,1993-09-08,monthly,1,0,F,,,,,,5800,100,,33698,700
4582,2722,Jesenik,1997-07-24,monthly,1,0,F,,,,,,10850,15,,35735,500
4583,2737,Jesenik,1996-07-06,monthly,1,0,F,,,,,,22400,15,,82656,800
4584,2765,Jesenik,1997-09-20,monthly,1,0,F,,,,,,16700,15,,38208,400
4585,2890,Jesenik,1996-02-07,monthly,1,0,F,,,,,,36000,15,,74362,500
4586,3033,Jesenik,1997-12-10,monthly,2,0,F,,,,,,1137,15,,21451,900
4587,3033,Jesenik,1997-12-10,monthly,2,0,F,,,,,,1137,15,,21451,900
4588,3136,Jesenik,1993-08-07,monthly,1,0,F,,,,,,26500,15,,86549,900
4589,3764,Jesenik,1995-11-05,monthly,1,0,F,,,,,,8400,15,,46575,900
4590,3819,Jesenik,1996-11-11,monthly,1,0,F,,,,,,9700,15,,36243,700
4591,3876,Jesenik,1994-02-13,monthly,1,0,F,,,,,,64000,15,,136914,500
4592,4361,Jesenik,1996-03-11,monthly,2,1,T,90156.0,7513.0,12.0,expired,F,63000,15,6.0,150627,700
4593,4361,Jesenik,1996-03-11,monthly,2,1,T,90156.0,7513.0,12.0,expired,F,63000,15,6.0,150627,700
4594,4514,Jesenik,1993-12-18,monthly,1,0,F,,,,,,72000,15,,129866,300
4595,7049,Jesenik,1997-10-12,monthly,1,1,T,495180.0,8253.0,60.0,current,F,58700,15,,126715,600
4596,9201,Jesenik,1996-10-28,monthly,1,0,T,122472.0,5103.0,24.0,current,F,68400,15,,110427,1000
4597,10280,Jesenik,1996-12-01,monthly,1,1,T,348120.0,5802.0,60.0,current,F,60500,15,2.0,111160,600
4598,1583,Jesenik,1994-11-17,after every transaction,1,0,T,388512.0,8094.0,48.0,current,F,61800,1,,137263,-2839
4599,239,Jesenik,1993-03-01,weekly,1,0,F,,,,,,63200,30,,178670,300
4600,649,Jesenik,1994-05-17,weekly,1,0,F,,,,,,62400,1,,141726,-1595
4601,1466,Jesenik,1997-03-26,weekly,2,1,F,,,,,,18700,700,2.0,62651,800
4602,1466,Jesenik,1997-03-26,weekly,2,1,F,,,,,,18700,700,2.0,62651,800
4603,7926,Jesenik,1996-06-09,weekly,1,0,T,84120.0,3505.0,24.0,expired,F,60300,30,,159343,900
4604,206,Trebic,1995-04-08,monthly,2,0,F,,,,,,8480,15,,42635,1100
4605,206,Trebic,1995-04-08,monthly,2,0,F,,,,,,8480,15,,42635,1100
4606,308,Trebic,1995-10-16,monthly,1,0,F,,,,,,4500,500,,40581,400
4607,326,Trebic,1997-08-06,monthly,1,0,F,,,,,,6700,15,,26543,5376
4608,474,Trebic,1995-12-06,monthly,1,0,F,,,,,,8880,15,,35171,900
4609,524,Trebic,1994-05-03,monthly,1,0,F,,,,,,49900,15,,93588,1000
4610,541,Trebic,1993-08-12,monthly,1,1,F,,,,,,22800,15,23.0,67897,200
4611,922,Trebic,1995-04-27,monthly,1,0,F,,,,,,22720,15,,65796,400
4612,1010,Trebic,1995-05-01,monthly,1,0,F,,,,,,63700,15,,141422,800
4613,1052,Trebic,1993-09-27,monthly,1,0,F,,,,,,29100,15,,77637,200
4614,1201,Trebic,1993-07-23,monthly,1,0,F,,,,,,21280,15,,79324,600
4615,1476,Trebic,1993-04-26,monthly,1,0,F,,,,,,10900,15,,34665,200
4616,1774,Trebic,1996-09-10,monthly,2,0,F,,,,,,3300,15,,20080,300
4617,1774,Trebic,1996-09-10,monthly,2,0,F,,,,,,3300,15,,20080,300
4618,1872,Trebic,1997-09-17,monthly,2,0,F,,,,,,13600,15,,66821,700
4619,1872,Trebic,1997-09-17,monthly,2,0,F,,,,,,13600,15,,66821,700
4620,2052,Trebic,1993-10-20,monthly,1,1,F,,,,,,24900,15,30.0,59012,800
4621,2065,Trebic,1996-08-28,monthly,1,0,F,,,,,,22600,15,,67993,400
4622,2429,Trebic,1993-02-06,monthly,1,0,F,,,,,,29600,15,,87152,600
4623,2500,Trebic,1995-10-26,monthly,1,0,F,,,,,,11500,15,,46436,700
4624,2510,Trebic,1993-08-28,monthly,1,0,F,,,,,,26100,15,,78722,1100
4625,2534,Trebic,1993-06-03,monthly,1,0,F,,,,,,12800,15,,40087,400
4626,2535,Trebic,1997-01-21,monthly,2,0,F,,,,,,19040,15,,59486,1100
4627,2535,Trebic,1997-01-21,monthly,2,0,F,,,,,,19040,15,,59486,1100
4628,2571,Trebic,1997-01-15,monthly,1,1,F,,,,,,60900,15,3.0,135623,700
4629,2665,Trebic,1993-11-13,monthly,1,0,F,,,,,,28300,15,,92548,800
4630,2703,Trebic,1997-10-28,monthly,1,0,F,,,,,,2082,15,,20377,1000
4631,2707,Trebic,1994-11-27,monthly,1,1,F,,,,,,64500,15,7.0,152118,400
4632,2908,Trebic,1997-03-16,monthly,1,1,F,,,,,,21300,15,3.0,82822,600
4633,3049,Trebic,1994-09-08,monthly,1,0,F,,,,,,6090,15,,69434,1100
4634,3171,Trebic,1993-09-28,monthly,1,0,F,,,,,,6650,15,,28477,900
4635,3204,Trebic,1996-07-13,monthly,1,1,F,,,,,,21100,15,,68613,700
4636,3247,Trebic,1996-04-11,monthly,1,0,F,,,,,,15840,15,,43184,800
4637,3648,Trebic,1996-05-06,monthly,1,0,F,,,,,,6630,15,,39033,900
4638,3693,Trebic,1993-01-29,monthly,2,0,F,,,,,,59900,15,,123810,1000
4639,3693,Trebic,1993-01-29,monthly,2,0,F,,,,,,59900,15,,123810,1000
4640,3803,Trebic,1996-01-26,monthly,1,0,F,,,,,,23400,15,,43692,1100
4641,3846,Trebic,1997-04-27,monthly,1,0,F,,,,,,4300,15,,18776,700
4642,3933,Trebic,1996-02-11,monthly,2,0,F,,,,,,21900,15,,79789,700
4643,3933,Trebic,1996-02-11,monthly,2,0,F,,,,,,21900,15,,79789,700
4644,4320,Trebic,1996-07-23,monthly,1,0,T,51360.0,4280.0,12.0,expired,T,59000,1,,158634,-5295
4645,5628,Trebic,1994-06-17,monthly,1,0,T,225420.0,3757.0,60.0,current,F,31360,15,,60399,200
4646,6472,Trebic,1994-02-08,monthly,1,0,T,43164.0,3597.0,12.0,expired,F,43700,15,,120071,800
4647,6686,Trebic,1996-02-10,monthly,1,0,T,116496.0,4854.0,24.0,current,F,34200,15,,84727,600
4648,8998,Trebic,1995-05-24,monthly,1,0,F,,,,,,52100,1,,111157,-13658
4649,9656,Trebic,1993-11-14,monthly,1,0,T,139536.0,5814.0,24.0,expired,F,53200,15,,151547,800
4650,11359,Trebic,1994-10-01,monthly,1,1,T,54024.0,4502.0,12.0,expired,F,30100,15,22.0,81706,1000
4651,1897,Trebic,1996-03-05,after every transaction,2,0,F,,,,,,63300,100,,171345,400
4652,1897,Trebic,1996-03-05,after every transaction,2,0,F,,,,,,63300,100,,171345,400
4653,2211,Trebic,1997-11-10,after every transaction,1,0,F,,,,,,58000,100,,109057,300
4654,4493,Trebic,1996-10-15,after every transaction,1,0,F,,,,,,43200,100,,137440,200
4655,1453,Trebic,1993-09-25,weekly,1,1,F,,,,,,60500,30,3.0,154844,600
4656,210,Rychnov nad Kneznou,1996-03-17,monthly,1,0,F,,,,,,25120,15,,56027,1000
4657,593,Rychnov nad Kneznou,1996-07-16,monthly,1,0,F,,,,,,22400,15,,76642,800
4658,900,Rychnov nad Kneznou,1994-04-26,monthly,2,0,F,,,,,,9900,15,,41769,1100
4659,900,Rychnov nad Kneznou,1994-04-26,monthly,2,0,F,,,,,,9900,15,,41769,1100
4660,1112,Rychnov nad Kneznou,1995-02-03,monthly,1,1,F,,,,,,47520,15,23.0,113905,900
4661,1118,Rychnov nad Kneznou,1993-07-04,monthly,1,0,F,,,,,,20100,15,,46241,200
4662,1232,Rychnov nad Kneznou,1996-07-06,monthly,1,0,F,,,,,,24000,15,,78495,900
4663,1314,Rychnov nad Kneznou,1993-12-03,monthly,1,1,F,,,,,,19400,15,3.0,83815,600
4664,1382,Rychnov nad Kneznou,1993-08-03,monthly,1,0,F,,,,,,3700,15,,25243,800
4665,1520,Rychnov nad Kneznou,1995-08-08,monthly,1,0,F,,,,,,5600,15,,44901,300
4666,1522,Rychnov nad Kneznou,1997-08-02,monthly,1,0,F,,,,,,18100,15,,88312,800
4667,1564,Rychnov nad Kneznou,1996-03-05,monthly,1,0,F,,,,,,19300,15,,56948,1000
4668,1578,Rychnov nad Kneznou,1994-12-01,monthly,1,0,F,,,,,,3680,15,,52045,600
4669,1691,Rychnov nad Kneznou,1995-11-08,monthly,1,0,F,,,,,,2400,15,,24172,400
4670,1724,Rychnov nad Kneznou,1997-06-07,monthly,1,0,F,,,,,,13900,15,,33162,1100
4671,1726,Rychnov nad Kneznou,1993-01-03,monthly,2,0,F,,,,,,31840,15,,51964,1000
4672,1726,Rychnov nad Kneznou,1993-01-03,monthly,2,0,F,,,,,,31840,15,,51964,1000
4673,1871,Rychnov nad Kneznou,1994-05-10,monthly,1,0,F,,,,,,29000,15,,75911,200
4674,1893,Rychnov nad Kneznou,1996-07-20,monthly,2,0,F,,,,,,60500,15,,147449,900
4675,1893,Rychnov nad Kneznou,1996-07-20,monthly,2,0,F,,,,,,60500,15,,147449,900
4676,1913,Rychnov nad Kneznou,1996-06-06,monthly,1,0,F,,,,,,7830,15,,69499,300
4677,1989,Rychnov nad Kneznou,1994-09-21,monthly,1,0,F,,,,,,10250,15,,32606,200
4678,1992,Rychnov nad Kneznou,1997-09-27,monthly,2,0,F,,,,,,10300,15,,34369,1100
4679,1992,Rychnov nad Kneznou,1997-09-27,monthly,2,0,F,,,,,,10300,15,,34369,1100
4680,2041,Rychnov nad Kneznou,1995-07-05,monthly,1,1,F,,,,,,8400,15,2.0,61381,600
4681,2103,Rychnov nad Kneznou,1997-02-01,monthly,1,0,F,,,,,,6500,15,,32467,1100
4682,2104,Rychnov nad Kneznou,1996-06-12,monthly,1,1,F,,,,,,11700,15,4.0,56665,900
4683,2117,Rychnov nad Kneznou,1996-08-07,monthly,1,0,F,,,,,,12400,15,,54105,900
4684,2215,Rychnov nad Kneznou,1997-10-17,monthly,1,0,F,,,,,,5000,15,,41646,1000
4685,2256,Rychnov nad Kneznou,1993-02-06,monthly,1,0,F,,,,,,12500,15,,27539,700
4686,2272,Rychnov nad Kneznou,1997-10-08,monthly,1,0,F,,,,,,8100,15,,36586,200
4687,2450,Rychnov nad Kneznou,1996-04-10,monthly,1,1,F,,,,,,25400,15,7.0,108553,900
4688,2563,Rychnov nad Kneznou,1995-01-17,monthly,1,0,F,,,,,,23520,15,,55070,300
4689,2566,Rychnov nad Kneznou,1993-01-27,monthly,1,0,F,,,,,,4700,100,,25800,800
4690,2599,Rychnov nad Kneznou,1993-04-20,monthly,1,1,F,,,,,,59800,15,,165026,-6855
4691,2958,Rychnov nad Kneznou,1993-09-19,monthly,1,0,F,,,,,,11400,15,,28718,400
4692,3110,Rychnov nad Kneznou,1997-01-12,monthly,1,0,F,,,,,,54600,15,,123735,1000
4693,3118,Rychnov nad Kneznou,1996-03-10,monthly,2,0,F,,,,,,17400,15,,69381,500
4694,3118,Rychnov nad Kneznou,1996-03-10,monthly,2,0,F,,,,,,17400,15,,69381,500
4695,3134,Rychnov nad Kneznou,1994-04-29,monthly,1,0,F,,,,,,34080,15,,80578,600
4696,3161,Rychnov nad Kneznou,1996-08-26,monthly,1,0,T,30012.0,2501.0,12.0,current,F,56000,15,,127752,700
4697,3417,Rychnov nad Kneznou,1995-09-28,monthly,1,0,F,,,,,,39900,15,,65622,1100
4698,3490,Rychnov nad Kneznou,1995-11-26,monthly,1,0,F,,,,,,5200,500,,23700,400
4699,3629,Rychnov nad Kneznou,1993-07-27,monthly,1,0,T,158760.0,2646.0,60.0,current,F,17200,15,,59898,900
4700,3845,Rychnov nad Kneznou,1995-05-14,monthly,1,0,F,,,,,,47100,15,,75188,500
4701,3950,Rychnov nad Kneznou,1997-09-01,monthly,1,1,F,,,,,,28900,15,3.0,75766,400
