account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
7231,Praha - vychod,1993-03-14,monthly,1,NA,F,NA,NA,NA,NA,NA,76500,2,NA,143645,-1278
7240,Pelhrimov,1996-04-23,monthly,2,NA,T,152160,2536,60,current,F,13600,15,NA,56535,500
7262,Karvina,1996-08-30,monthly,1,NA,T,73260,1221,60,current,F,20600,15,NA,58295,900
7274,Praha - zapad,1997-09-28,monthly,1,NA,T,49044,4087,12,current,F,42600,15,NA,105561,400
7401,Hl.m. Praha,1993-02-26,monthly,2,NA,T,80952,3373,24,expired,F,42000,15,NA,69178,1100
7418,Tabor,1995-04-07,monthly,1,NA,T,30276,2523,12,expired,T,18500,0,NA,58621,-12205
7424,Frydek - Mistek,1996-07-28,monthly,1,NA,T,30276,2523,12,expired,F,63300,15,NA,130362,900
7445,Zlin,1993-03-18,monthly,1,NA,T,55368,2307,24,expired,F,63600,3,NA,157941,134
7449,Hl.m. Praha,1993-11-24,monthly,1,NA,F,NA,NA,NA,NA,NA,38080,7,NA,54925,-1356
7454,Kladno,1993-04-19,monthly,1,NA,T,63312,1319,48,expired,F,4600,15,NA,31463,500
7485,Most,1993-07-28,monthly,2,NA,T,91200,3800,24,expired,F,34800,15,NA,76737,700
7487,Kladno,1995-10-01,monthly,1,1,F,NA,NA,NA,NA,NA,49900,1,7,140214,-2063
7520,Nymburk,1996-03-29,monthly,1,NA,F,NA,NA,NA,NA,NA,26400,3,NA,61785,-12777
7523,Vyskov,1994-08-29,monthly,1,NA,T,288468,8013,36,expired,F,23300,15,NA,71939,600
7542,Brno - mesto,1996-05-16,monthly,1,NA,T,590820,9847,60,current,F,11400,15,NA,66094,300
7546,Hradec Kralove,1994-09-03,monthly,1,NA,T,41952,3496,12,expired,F,29700,15,NA,71527,500
7559,Breclav,1997-05-24,monthly,1,NA,T,12792,1066,12,current,F,4112,15,NA,53927,900
7565,Kromeriz,1996-04-02,monthly,1,NA,T,153504,3198,48,current,F,26500,15,NA,65102,300
7594,Jindrichuv Hradec,1996-02-16,monthly,1,NA,T,130464,2718,48,current,F,58700,15,NA,132088,1000
7606,Tabor,1995-03-15,monthly,1,NA,T,191880,3198,60,current,F,63300,15,NA,132635,400
7607,Hl.m. Praha,1993-09-05,monthly,2,NA,T,31728,1322,24,expired,F,28480,15,NA,59168,600
7614,Uherske Hradiste,1995-02-08,monthly,2,1,T,320592,6679,48,current,F,50800,15,9,127567,500
7632,Frydek - Mistek,1996-09-22,monthly,2,NA,T,170448,3551,48,current,F,22900,15,NA,73025,1000
7636,Teplice,1996-10-08,monthly,1,NA,T,42384,3532,12,current,F,60300,15,NA,123072,700
7637,Nachod,1996-08-19,monthly,2,1,T,390096,8127,48,current,F,36160,15,3,90452,900
7674,Hl.m. Praha,1996-07-21,monthly,1,NA,T,94488,3937,24,current,F,61400,15,NA,131825,800
7721,Rakovnik,1997-07-03,monthly,1,1,T,45456,3788,12,current,F,29400,15,NA,80996,1000
7745,Benesov,1996-11-29,monthly,1,1,T,77544,2154,36,current,F,46200,15,NA,129844,700
7753,Ostrava - mesto,1993-02-08,monthly,1,1,T,51696,2154,24,expired,F,63900,15,27,159122,600
7769,Cheb,1993-10-03,monthly,1,NA,T,196080,4085,48,expired,F,63300,15,NA,149947,900
7795,Zlin,1995-01-05,monthly,2,1,T,372120,6202,60,current,F,63700,15,NA,145882,500
7819,Louny,1993-08-01,monthly,1,NA,T,20832,434,48,current,F,19700,15,NA,41998,500
7824,Prostejov,1994-05-17,monthly,1,NA,T,189696,7904,24,expired,T,66600,7,NA,124557,-2631
7828,Liberec,1996-01-05,monthly,1,NA,F,NA,NA,NA,NA,NA,34560,15,NA,64507,-3193
7844,Hl.m. Praha,1993-11-26,monthly,1,NA,T,91584,3816,24,expired,F,39300,15,NA,98935,1000
7857,Prerov,1993-08-04,monthly,1,NA,T,68112,5676,12,expired,F,42100,15,NA,119871,300
7859,Usti nad Orlici,1995-03-14,monthly,2,1,T,72120,6010,12,expired,F,60000,15,9,146958,1000
7861,Chomutov,1995-04-22,monthly,1,1,T,21852,607,36,expired,F,27680,15,30,91429,700
7890,Cheb,1996-03-26,monthly,1,NA,T,79344,1653,48,current,F,25900,15,NA,59170,300
7894,Plzen - jih,1996-04-09,monthly,1,1,T,153144,4254,36,current,F,53000,15,10,133012,300
7907,Karvina,1996-07-27,monthly,2,NA,T,97392,8116,12,expired,F,63800,15,NA,145666,200
7944,Kromeriz,1993-12-27,monthly,1,NA,F,NA,NA,NA,NA,NA,45760,1,NA,116055,-1918
7957,Trutnov,1995-09-07,monthly,2,1,T,42900,3575,12,expired,F,64400,15,5,155066,500
7965,Brno - venkov,1993-11-08,monthly,2,NA,T,71460,5955,12,expired,F,52400,15,NA,116015,200
7966,Brno - mesto,1996-12-27,monthly,1,NA,T,473280,7888,60,current,F,55900,1,NA,131641,-1155
7990,Nymburk,1996-08-30,monthly,1,NA,T,144960,3020,48,current,F,58100,15,NA,144854,700
7997,Praha - vychod,1996-04-25,monthly,1,NA,T,160656,6694,24,current,F,66000,15,NA,173151,400
8026,Liberec,1997-03-23,monthly,1,1,T,128268,3563,36,current,F,32500,15,5,108266,700
8038,Pardubice,1996-08-17,monthly,1,1,T,35856,1494,24,current,F,24700,15,1,81470,600
8039,Nymburk,1995-12-17,monthly,1,1,T,93600,3900,24,expired,F,44300,15,1,118295,900
8041,Hl.m. Praha,1993-10-10,monthly,1,1,T,140400,3900,36,expired,F,63200,15,6,155918,173
8085,Opava,1996-04-08,monthly,1,NA,T,260400,4340,60,current,F,51500,3,NA,111671,-437
8092,Brno - mesto,1995-01-11,monthly,1,NA,T,56100,935,60,current,F,21500,15,NA,46307,1000
8094,Bruntal,1996-11-24,monthly,1,NA,T,220428,6123,36,current,F,63400,15,NA,114748,600
8114,Kromeriz,1995-10-14,monthly,1,NA,T,99300,1655,60,current,F,21500,15,NA,60869,600
8127,Litomerice,1994-10-13,monthly,2,1,T,155880,6495,24,expired,F,63900,15,1,164649,1000
8129,Jicin,1993-06-26,monthly,1,1,T,74736,2076,36,expired,F,24700,15,8,67577,700
8153,Nymburk,1997-07-02,monthly,1,NA,F,NA,NA,NA,NA,NA,61800,2,NA,140271,-313
8159,Plzen - mesto,1995-02-08,monthly,2,NA,T,29784,1241,24,expired,F,12100,15,NA,71406,200
8169,Rokycany,1995-11-28,monthly,1,NA,T,97980,1633,60,current,F,12700,15,NA,46399,700
8173,Praha - zapad,1993-07-05,monthly,2,1,T,80340,6695,12,expired,F,53700,15,13,122524,1100
8225,Svitavy,1996-12-07,monthly,1,NA,T,36204,3017,12,current,F,23289,2,NA,56084,-215
8260,Tachov,1993-03-24,monthly,2,1,T,224604,6239,36,expired,F,64900,15,6,148084,200
8261,Rakovnik,1993-05-12,monthly,2,NA,T,87840,3660,24,expired,F,29400,15,NA,68181,500
8268,Kromeriz,1996-09-19,monthly,1,NA,T,8616,359,24,current,F,37600,15,NA,76315,400
8316,Karvina,1994-06-04,monthly,1,NA,T,134784,5616,24,expired,F,62900,15,NA,170072,900
8320,Trutnov,1997-01-19,monthly,2,NA,T,309660,5161,60,current,F,31600,15,NA,91258,1100
8321,Vsetin,1993-04-12,monthly,2,NA,T,89040,1484,60,current,F,23840,15,NA,68983,800
8330,Rychnov nad Kneznou,1993-03-28,monthly,2,NA,T,7656,319,24,expired,F,38700,15,NA,83823,600
8341,Zlin,1996-12-27,monthly,1,NA,F,NA,NA,NA,NA,NA,72900,4,NA,127536,-21884
8377,Rokycany,1993-11-20,monthly,2,NA,T,417060,6951,60,current,F,52700,15,NA,128308,200
8381,Ceske Budejovice,1996-09-17,monthly,1,NA,T,333648,6951,48,current,F,64800,5,NA,152841,-1074
8405,Strakonice,1994-05-10,monthly,1,NA,T,266220,4437,60,current,F,32960,15,NA,69015,900
8411,Strakonice,1994-12-02,monthly,1,NA,T,220620,3677,60,current,F,20500,15,NA,70273,1100
8475,Kladno,1993-09-08,monthly,1,NA,T,21072,878,24,expired,F,11040,15,NA,49594,1100
8489,Prachatice,1993-09-18,monthly,2,NA,T,265320,7370,36,expired,F,31500,15,NA,80368,700
8492,Benesov,1994-06-29,monthly,1,1,T,85860,1431,60,current,F,27680,15,34,84411,1000
8505,Karvina,1997-03-20,monthly,1,NA,T,42840,3570,12,expired,F,17300,15,NA,57767,1100
8519,Cheb,1993-04-02,monthly,2,NA,T,74688,6224,12,expired,F,38400,15,NA,104902,1100
8523,Brno - mesto,1996-11-25,monthly,1,NA,T,93036,7753,12,current,F,45200,15,NA,115610,400
8533,Pardubice,1995-10-10,monthly,1,1,T,174048,3626,48,current,F,64600,15,4,129179,600
8564,Frydek - Mistek,1993-09-12,monthly,2,NA,T,76680,3195,24,expired,F,42000,15,NA,104676,1000
8566,Ostrava - mesto,1993-10-08,monthly,1,NA,T,230220,6395,36,expired,T,59800,7,NA,135668,-2720
8625,Zlin,1993-11-10,monthly,1,1,T,47304,1971,24,expired,F,68100,15,7,169428,400
8639,Nachod,1997-08-22,monthly,1,NA,T,185640,3094,60,current,F,19300,15,NA,59524,400
8645,Prostejov,1997-06-23,monthly,1,NA,T,240900,4015,60,current,F,18600,15,NA,59731,700
8680,Pelhrimov,1996-02-12,monthly,2,NA,T,85716,2381,36,current,F,15900,15,NA,52783,800
8688,Zdar nad Sazavou,1996-11-22,monthly,1,NA,T,67980,5665,12,expired,F,29760,15,NA,78077,400
8713,Blansko,1997-05-18,monthly,1,NA,T,170700,2845,60,current,F,23430,15,NA,65611,400
8742,Karvina,1997-01-28,monthly,2,NA,T,33144,2762,12,expired,F,34880,15,NA,61771,900
8759,Hl.m. Praha,1993-09-18,monthly,1,1,F,NA,NA,NA,NA,NA,80400,3,1,166413,-739
8772,Hl.m. Praha,1996-05-16,monthly,1,NA,T,88272,1839,48,current,F,13200,15,NA,37880,800
8776,Zlin,1994-08-24,monthly,1,NA,T,33984,708,48,current,F,25400,15,NA,86989,600
8784,Hl.m. Praha,1996-10-16,monthly,1,NA,T,74352,3098,24,current,F,37800,15,NA,96166,1100
8856,Cesky Krumlov,1994-12-18,monthly,1,1,F,NA,NA,NA,NA,NA,64800,15,3,192663,-8408
8919,Uherske Hradiste,1997-07-03,monthly,2,NA,T,76104,3171,24,current,F,5520,15,NA,33814,1000
8926,Hl.m. Praha,1997-03-21,monthly,2,NA,T,566640,9444,60,current,F,19200,15,NA,61993,200
8934,Trutnov,1993-06-06,monthly,1,NA,F,NA,NA,NA,NA,NA,24583,0,NA,60566,-2133
8957,Hl.m. Praha,1993-11-13,monthly,1,NA,F,NA,NA,NA,NA,NA,57200,0,NA,144392,-2630
8972,Karvina,1996-05-21,monthly,1,NA,T,45024,938,48,current,F,22240,15,NA,69518,800
8982,Zlin,1993-09-25,monthly,2,NA,T,227880,6330,36,expired,F,64600,15,NA,153214,1100
8998,Trebic,1995-05-24,monthly,1,NA,F,NA,NA,NA,NA,NA,52100,1,NA,111157,-13658
9017,Karvina,1995-11-22,monthly,1,NA,T,100224,2088,48,current,F,15100,4,NA,46487,-3770
9024,Hl.m. Praha,1996-01-05,monthly,1,NA,T,70656,1472,48,current,F,26080,15,NA,55343,600
9030,Olomouc,1995-01-21,monthly,2,NA,T,155616,3242,48,current,F,36960,15,NA,75294,200
9031,Pardubice,1997-01-15,monthly,1,NA,T,50112,2088,24,current,F,42300,15,NA,103702,900
9034,Hl.m. Praha,1993-06-28,monthly,1,NA,T,38148,3179,12,expired,F,20600,15,NA,78748,900
9037,Hl.m. Praha,1996-10-22,monthly,2,NA,T,321936,6707,48,current,F,17200,15,NA,67886,400
9041,Hl.m. Praha,1993-08-03,monthly,1,NA,F,NA,NA,NA,NA,NA,59000,0,NA,151087,-1644
9093,Pardubice,1993-06-16,monthly,1,1,T,189300,3155,60,current,F,24960,15,23,96106,800
9104,Praha - vychod,1994-01-21,monthly,1,NA,T,172080,3585,48,expired,F,62700,15,NA,136137,200
9138,Plzen - mesto,1996-07-18,monthly,1,NA,T,272220,4537,60,current,F,51000,0,NA,123191,-1095
9140,Ceska Lipa,1997-08-18,monthly,1,NA,T,16032,334,48,current,F,19600,15,NA,53314,500
9153,Nymburk,1996-12-12,monthly,2,NA,T,52236,1451,36,current,F,5640,15,NA,63710,600
9156,Pisek,1997-09-14,monthly,1,NA,T,163332,4537,36,current,F,28700,15,NA,69554,600
9159,Zlin,1996-08-02,monthly,2,NA,T,69600,1450,48,current,F,27520,15,NA,71243,700
9167,Breclav,1997-04-02,monthly,1,NA,T,272220,4537,60,current,F,43300,15,NA,128130,500
9179,Plzen - sever,1997-01-21,monthly,1,NA,T,215040,3584,60,current,F,26100,15,NA,76321,1000
9188,Jicin,1993-02-08,monthly,1,NA,T,127080,2118,60,expired,F,17412,15,NA,51359,800
9192,Hl.m. Praha,1994-08-16,monthly,1,1,F,NA,NA,NA,NA,NA,30100,2,5,81389,-1551
9199,Olomouc,1996-05-15,monthly,1,NA,T,29448,2454,12,expired,T,24562,1,NA,43809,-2361
9201,Jesenik,1996-10-28,monthly,1,NA,T,122472,5103,24,current,F,68400,15,NA,110427,1000
9203,Karvina,1993-02-27,monthly,1,1,F,NA,NA,NA,NA,NA,62000,15,11,154989,-3167
9208,Rokycany,1997-05-24,monthly,1,NA,T,82128,3422,24,current,F,22239,15,NA,70376,871
9225,Praha - zapad,1996-01-01,monthly,2,NA,T,164256,3422,48,current,F,64000,15,NA,135697,600
9227,Trutnov,1997-11-04,monthly,1,NA,T,191580,3193,60,current,F,6500,15,NA,28099,900
9235,Litomerice,1995-06-24,monthly,1,1,T,83280,1735,48,current,F,18400,15,3,80274,700
9236,Praha - zapad,1993-08-18,monthly,1,NA,T,86616,7218,12,expired,F,43040,15,NA,117257,800
9241,Ostrava - mesto,1996-09-25,monthly,2,NA,T,285240,4754,60,current,F,28400,15,NA,89240,1100
9242,Hodonin,1996-03-15,monthly,1,NA,T,23184,1932,12,expired,F,28480,15,NA,53134,200
9263,Frydek - Mistek,1996-06-04,monthly,2,NA,T,39576,3298,12,expired,F,21100,15,NA,64870,700
9265,Hl.m. Praha,1993-02-04,monthly,1,1,T,39576,3298,12,expired,F,64400,15,9,160661,300
9307,Frydek - Mistek,1993-01-24,monthly,1,NA,T,41904,3492,12,expired,F,63100,15,NA,166434,900
9333,Liberec,1996-11-08,monthly,1,1,F,NA,NA,NA,NA,NA,52900,2,NA,135671,-846
9337,Sokolov,1993-09-13,monthly,1,1,T,52128,2172,24,expired,F,59900,0,11,161685,144
9353,Kromeriz,1995-11-03,monthly,2,NA,T,188616,7859,24,current,F,64800,15,NA,136150,900
9377,Hl.m. Praha,1995-09-17,monthly,1,1,T,99936,4164,24,current,F,62800,15,8,127076,400
9422,Karvina,1996-03-06,monthly,1,1,T,86184,7182,12,expired,F,55500,15,10,128146,300
9424,Brno - mesto,1996-12-30,monthly,1,NA,T,83628,2323,36,current,F,15416,15,NA,53379,500
9433,Kromeriz,1997-08-14,monthly,1,NA,T,44640,1860,24,current,F,40000,15,NA,65444,600
9455,Opava,1996-11-03,monthly,2,NA,T,374760,6246,60,current,F,51900,15,NA,102667,1000
9484,Kolin,1997-04-26,monthly,1,NA,F,NA,NA,NA,NA,NA,21100,1,NA,40622,-1260
9493,Zlin,1995-04-02,monthly,1,NA,T,188688,3931,48,current,F,24500,15,NA,102792,400
9494,Tabor,1996-05-10,monthly,2,NA,T,116832,9736,12,expired,F,12100,15,NA,49267,400
9504,Nymburk,1996-01-29,monthly,1,1,T,341280,5688,60,current,F,61500,15,6,110021,700
9510,Hl.m. Praha,1996-06-09,monthly,2,NA,T,228276,6341,36,current,F,36320,15,NA,64281,500
9513,Kromeriz,1996-05-12,monthly,2,NA,T,18324,1527,12,expired,F,23600,15,NA,54764,700
9528,Prachatice,1996-11-07,monthly,1,NA,F,NA,NA,NA,NA,NA,63600,3,NA,129572,-7247
9548,Uherske Hradiste,1996-06-07,monthly,1,NA,T,46176,962,48,current,F,29600,15,NA,102539,1000
9549,Kladno,1997-01-17,monthly,1,NA,F,NA,NA,NA,NA,NA,57100,3,NA,143284,-1298
9560,Hl.m. Praha,1997-07-13,monthly,1,NA,T,157068,4363,36,current,F,60900,15,NA,136644,400
9591,Ostrava - mesto,1993-05-20,monthly,1,NA,T,104712,4363,24,expired,F,56400,15,NA,147603,400
9631,Praha - zapad,1996-06-25,monthly,1,NA,T,59448,2477,24,current,F,24204,15,NA,67122,200
9633,Karvina,1996-01-08,monthly,1,NA,T,59448,2477,24,current,F,54400,0,NA,127403,-5525
9635,Karvina,1993-01-05,monthly,1,NA,F,NA,NA,NA,NA,NA,14450,1,NA,22860,-2726
9640,Hl.m. Praha,1993-03-13,monthly,2,NA,T,76416,3184,24,expired,F,21400,15,NA,114034,7055
9645,Louny,1996-01-23,monthly,1,NA,T,176148,4893,36,current,F,41200,15,NA,105915,1100
9656,Trebic,1993-11-14,monthly,1,NA,T,139536,5814,24,expired,F,53200,15,NA,151547,800
9673,Sumperk,1997-06-07,monthly,2,NA,T,88200,2450,36,current,F,22211,15,NA,75658,1100
9677,Mlada Boleslav,1996-10-13,monthly,1,NA,T,31620,527,60,current,F,12600,15,NA,59500,500
9703,Frydek - Mistek,1993-07-15,monthly,1,NA,F,NA,NA,NA,NA,NA,53400,10,NA,121079,-2728
9707,Karvina,1993-04-24,monthly,1,NA,F,NA,NA,NA,NA,NA,61100,7,NA,162172,-225
9730,Brno - mesto,1997-01-01,monthly,2,NA,T,116040,1934,60,current,F,9800,15,NA,46776,900
9750,Ostrava - mesto,1994-05-16,monthly,1,NA,T,151728,3161,48,current,F,64000,1,NA,138621,-670
9790,Usti nad Orlici,1995-11-09,monthly,2,1,T,133968,2791,48,current,F,60800,15,4,149106,200
9826,Frydek - Mistek,1996-08-23,monthly,1,NA,F,NA,NA,NA,NA,NA,60800,15,NA,128821,-7582
9828,Praha - zapad,1993-05-20,monthly,1,NA,T,126600,5275,24,expired,F,32500,15,NA,94043,400
9833,Strakonice,1993-07-24,monthly,1,NA,T,97632,8136,12,expired,F,64300,15,NA,137627,1100
9859,Plzen - jih,1996-07-08,monthly,1,1,T,300600,5010,60,current,F,28400,15,8,104170,400
9869,Pribram,1993-08-21,monthly,2,1,T,331560,5526,60,current,F,24700,15,20,102938,900
9883,Hl.m. Praha,1993-03-19,monthly,1,NA,F,NA,NA,NA,NA,NA,64800,0,NA,150917,-1212
9897,Hl.m. Praha,1995-03-04,monthly,1,NA,T,36168,3014,12,expired,F,22033,15,NA,64234,300
9928,Prostejov,1995-11-09,monthly,2,NA,T,89340,1489,60,current,F,31200,15,NA,91009,500
10001,Karlovy Vary,1995-05-28,monthly,1,NA,T,19044,529,36,current,F,22300,15,NA,101113,600
10005,Zlin,1997-11-29,monthly,1,NA,T,210744,5854,36,current,F,33900,15,NA,87393,200
10018,Mlada Boleslav,1995-07-23,monthly,1,NA,F,NA,NA,NA,NA,NA,20900,2,NA,68876,-4953
10019,Mlada Boleslav,1995-06-15,monthly,1,NA,T,194940,5415,36,current,F,58700,15,NA,138173,600
10022,Hl.m. Praha,1997-05-07,monthly,1,1,T,218064,4543,48,current,F,21021,15,1,91971,400
10036,Hl.m. Praha,1993-09-13,monthly,1,NA,F,NA,NA,NA,NA,NA,57700,3,NA,143317,-15019
10049,Pelhrimov,1996-03-28,monthly,2,NA,T,91632,7636,12,expired,F,9200,15,NA,32832,300
10065,Sumperk,1996-03-30,monthly,1,1,T,311232,6484,48,current,F,62900,15,2,144269,1100
10068,Hl.m. Praha,1997-04-02,monthly,2,NA,T,77808,6484,12,expired,F,58600,15,NA,133555,1000
10079,Uherske Hradiste,1993-05-06,monthly,2,1,T,167100,2785,60,current,F,64100,15,1,189714,1100
10105,Brno - venkov,1993-04-28,monthly,1,NA,T,121896,5079,24,expired,F,64900,15,NA,160498,600
10131,Hl.m. Praha,1993-11-27,monthly,1,NA,T,215388,5983,36,expired,T,63400,0,NA,149948,-864
10134,Domazlice,1997-04-26,monthly,1,NA,T,136368,5682,24,current,F,49200,15,NA,119446,600
10148,Chomutov,1997-01-13,monthly,1,NA,T,22104,1842,12,current,F,10900,15,NA,74219,700
10152,Chomutov,1997-09-28,monthly,1,NA,F,NA,NA,NA,NA,NA,41300,15,NA,127988,-584
10202,Karvina,1996-07-08,monthly,1,NA,T,305424,6363,48,current,F,58900,15,NA,120228,300
10215,Louny,1996-04-12,monthly,1,NA,T,44304,1846,24,current,F,11900,15,NA,87973,300
10220,Chrudim,1996-08-26,monthly,1,NA,F,NA,NA,NA,NA,NA,22400,7,NA,61929,-492
10233,Plzen - jih,1996-02-21,monthly,1,NA,T,239160,3986,60,current,F,30400,15,NA,77715,500
10243,Chrudim,1997-09-03,monthly,1,1,T,113436,3151,36,current,F,62000,15,1,138293,200
10257,Plzen - jih,1997-05-01,monthly,1,NA,T,37812,3151,12,current,F,54100,15,NA,126763,900
10266,Brno - mesto,1993-06-10,monthly,1,NA,T,75624,3151,24,expired,T,61000,0,NA,152954,-2325
10280,Jesenik,1996-12-01,monthly,1,1,T,348120,5802,60,current,F,60500,15,2,111160,600
10297,Ceske Budejovice,1996-01-19,monthly,1,1,T,421008,8771,48,current,F,43680,15,3,100355,600
10320,Frydek - Mistek,1993-07-11,monthly,1,NA,T,259740,4329,60,expired,F,37200,15,NA,79634,800
10343,Mlada Boleslav,1997-05-22,monthly,1,NA,F,NA,NA,NA,NA,NA,11400,9,NA,31312,-9757
10345,Liberec,1996-04-07,monthly,2,NA,T,31260,2605,12,current,F,9800,15,NA,46699,1000
10351,Cheb,1995-05-04,monthly,2,NA,T,88704,1848,48,current,F,7000,15,NA,32019,800
10361,Tabor,1996-06-21,monthly,1,1,T,86880,7240,12,expired,F,52700,15,NA,106369,500
10364,Brno - venkov,1993-01-17,monthly,2,NA,T,21924,609,36,expired,F,57100,15,NA,116468,1100
10365,Domazlice,1995-09-02,monthly,1,NA,T,260640,7240,36,current,F,61600,5,NA,154184,-1608
10404,Hl.m. Praha,1996-12-30,monthly,1,1,T,194280,3238,60,current,F,23900,15,2,77920,300
10436,Prostejov,1996-03-21,monthly,1,NA,T,54396,1511,36,current,F,24600,15,NA,88464,800
10439,Zdar nad Sazavou,1993-11-21,monthly,1,1,T,151560,6315,24,expired,F,37200,15,NA,120008,300
10440,Olomouc,1993-09-13,monthly,1,NA,T,60000,1000,60,current,F,31040,15,NA,66973,400
10445,Olomouc,1996-05-29,monthly,2,1,T,23412,1951,12,current,F,37120,15,14,104928,800
10451,Hl.m. Praha,1993-08-29,monthly,1,NA,T,482940,8049,60,current,F,15800,1,NA,57707,-1131
10493,Pribram,1997-01-09,monthly,1,NA,T,133800,5575,24,current,F,41800,15,NA,120475,300
10558,Teplice,1996-02-01,monthly,1,1,F,NA,NA,NA,NA,NA,58500,0,1,147885,-4725
10562,Trutnov,1996-08-21,monthly,1,1,F,NA,NA,NA,NA,NA,78000,1,6,139237,-606
10607,Usti nad Orlici,1996-10-08,monthly,1,1,F,NA,NA,NA,NA,NA,64800,15,NA,124298,-875
10613,Brno - venkov,1997-11-04,monthly,1,1,T,249792,5204,48,current,F,72000,15,NA,94979,700
10630,Usti nad Labem,1995-01-15,monthly,1,NA,T,198240,8260,24,expired,F,13000,15,NA,51947,300
10644,Jindrichuv Hradec,1997-07-12,monthly,1,1,T,269964,7499,36,current,F,47000,15,3,120647,400
10645,Benesov,1996-12-21,monthly,1,NA,T,208332,5787,36,current,F,62700,15,NA,134650,500
10650,Sumperk,1997-09-09,monthly,1,1,T,196224,4088,48,current,F,63500,15,2,135473,300
10652,Hl.m. Praha,1997-03-18,monthly,1,NA,T,45720,3810,12,current,F,34200,15,NA,87186,700
10656,Mlada Boleslav,1993-05-05,monthly,1,NA,F,NA,NA,NA,NA,NA,27600,0,NA,78176,-15726
10663,Praha - zapad,1993-12-08,monthly,1,1,T,260028,7223,36,expired,F,51700,15,5,124901,200
10670,Prostejov,1993-11-18,monthly,1,NA,F,NA,NA,NA,NA,NA,59400,15,NA,173946,-2352
10679,Hl.m. Praha,1997-05-30,monthly,1,1,T,197808,8242,24,current,F,55700,15,2,134985,900
10710,Prachatice,1995-10-30,monthly,1,NA,F,NA,NA,NA,NA,NA,37200,1,NA,129263,-414
10711,Liberec,1996-07-08,monthly,1,NA,T,24180,403,60,current,F,24600,15,NA,98534,1100
10728,Novy Jicin,1994-12-23,monthly,1,NA,T,154656,3222,48,current,F,26400,15,NA,75029,1000
10762,Hl.m. Praha,1995-10-23,monthly,1,NA,T,68832,1912,36,current,F,24000,15,NA,64598,700
10774,Nachod,1997-07-05,monthly,1,NA,T,339168,7066,48,current,F,14240,15,NA,52920,1000
10789,Prerov,1996-09-18,monthly,2,NA,T,45768,3814,12,expired,F,61900,15,NA,150978,900
10799,Sumperk,1997-08-19,monthly,1,NA,T,31140,519,60,current,F,16300,15,NA,58488,800
10807,Chomutov,1996-03-13,monthly,1,NA,T,67464,5622,12,expired,F,36800,15,NA,110281,600
10812,Jindrichuv Hradec,1997-04-08,monthly,2,NA,T,140688,2931,48,current,F,40700,15,NA,140246,300
10857,Svitavy,1996-10-02,monthly,1,NA,T,385560,6426,60,current,F,56500,0,NA,86317,-13833
10884,Znojmo,1995-02-20,monthly,1,NA,T,113544,3154,36,current,F,45900,15,NA,99289,700
10904,Rychnov nad Kneznou,1993-11-26,monthly,1,NA,F,NA,NA,NA,NA,NA,40000,3,NA,37848,-2152
10905,Ceska Lipa,1996-11-21,monthly,1,1,T,57120,1190,48,current,F,18400,15,7,74474,1000
10906,Sumperk,1993-11-14,monthly,1,1,F,NA,NA,NA,NA,NA,64200,2,NA,153704,-280
10940,Svitavy,1993-09-13,monthly,2,NA,T,197748,5493,36,expired,F,41760,15,NA,88446,300
10954,Klatovy,1996-07-29,monthly,2,1,T,18720,312,60,current,F,15200,15,16,70246,300
10963,Jindrichuv Hradec,1995-05-20,monthly,1,NA,T,115812,3217,36,current,F,53200,15,NA,156504,1100
11021,Hl.m. Praha,1993-08-10,monthly,1,NA,T,168984,7041,24,expired,T,55200,3,NA,165293,-518
11042,Olomouc,1995-01-29,monthly,1,1,T,217152,6032,36,expired,F,34200,15,11,112781,400
11053,Nachod,1997-05-27,monthly,1,NA,F,NA,NA,NA,NA,NA,63600,15,NA,174213,-1932
11065,Praha - zapad,1993-03-19,monthly,1,NA,T,69360,1445,48,expired,F,18600,15,NA,56736,1100
11069,Litomerice,1995-06-02,monthly,1,NA,T,119136,2482,48,current,F,63100,15,NA,121370,1100
11079,Jindrichuv Hradec,1995-11-10,monthly,1,1,T,98304,8192,12,expired,F,64100,15,4,146540,300
11096,Plzen - sever,1996-12-10,monthly,1,NA,T,213300,3555,60,current,F,41280,15,NA,74941,800
11111,Hl.m. Praha,1993-05-20,monthly,2,NA,T,108144,3004,36,expired,F,60600,15,NA,155582,900
11123,Most,1996-07-21,monthly,1,NA,F,NA,NA,NA,NA,NA,37800,3,NA,96982,-1535
11135,Prerov,1993-10-10,monthly,1,NA,T,182628,5073,36,expired,F,20300,15,NA,71488,500
11186,Pribram,1994-11-24,monthly,2,1,T,392460,6541,60,current,F,56300,15,2,139173,900
11231,Hl.m. Praha,1997-02-05,monthly,1,NA,T,89280,7440,12,expired,F,50900,15,NA,109530,900
11244,Decin,1997-01-12,monthly,1,NA,T,155760,6490,24,current,F,47600,15,NA,131320,200
11265,Cesky Krumlov,1993-01-14,monthly,1,NA,T,52788,4399,12,expired,F,17920,15,NA,41469,1000
11271,Kolin,1995-09-20,monthly,1,NA,T,67320,1870,36,current,F,13200,15,NA,43949,200
